date,pre_mean,pre_std,hum_mean,tem_mean,tem_kurt,occ
2019-09-24 11:50:10,95358.041,1.9920087572325866,58.666999999999994,27.226999999999997,-0.28299481601104226,M
2019-09-24 11:50:20,95360.106,1.9601371834056533,58.57199999999999,27.213,-1.2244897959193248,M
2019-09-24 11:50:30,95360.568,1.9673885680702496,58.724000000000004,27.204999999999995,-0.516065249630429,M
2019-09-24 11:50:40,95360.426,1.3943552871008023,58.827999999999996,27.216999999999995,-1.2244897959241103,M
2019-09-24 11:50:50,95360.25222222223,1.1196961393385623,58.885555555555555,27.216666666666672,-1.0793650793655805,M
2019-09-24 11:51:00,95359.151,2.324948983912589,58.769999999999996,27.203999999999997,-2.2767857142840393,M
2019-09-24 11:51:10,95359.14199999998,1.5431626975476656,58.89899999999999,27.201999999999998,-0.8956473214285863,M
2019-09-24 11:51:20,95358.37599999999,1.5709883654673573,58.914999999999985,27.217000000000002,-0.28299481601056975,M
2019-09-24 11:51:30,95359.20999999999,1.99406341145081,58.962,27.214000000000006,-2.276785714284877,M
2019-09-24 11:51:40,95360.24900000001,1.0750240307375893,58.97799999999999,27.201,-1.1690767130002158,M
2019-09-24 11:51:50,95360.63200000001,1.7475176044262932,58.992999999999995,27.208000000000006,-1.6549176150844,M
2019-09-24 11:52:00,95361.161,1.700728275375986,58.572,27.22,0.0,M
2019-09-24 11:52:10,95360.772,1.5180016103061194,58.81,27.217999999999996,1.4062500000018838,M
2019-09-24 11:52:20,95359.375,1.91426951544406,59.117,27.219,10.000000000013397,M
2019-09-24 11:52:30,95359.875,0.9775053282058394,59.187,27.217999999999996,-1.0741618075784718,M
2019-09-24 11:52:40,95359.91200000001,1.5711977030981723,59.093,27.226999999999997,-1.2244897959226746,M
2019-09-24 11:52:50,95359.85222222224,1.853488452738399,58.93222222222224,27.233333333333334,-1.7142857142870676,M
2019-09-24 11:53:00,95359.78199999999,1.6468339995993002,58.922000000000004,27.226999999999997,-0.28299481601104315,M
2019-09-24 11:53:10,95357.263,1.6131546044321965,59.027,27.239000000000004,9.999999999991065,M
2019-09-24 11:53:20,95357.747,2.3512693971102294,58.96099999999999,27.243000000000006,-1.2244897959226746,M
2019-09-24 11:53:30,95358.63399999999,0.9234620848849994,58.70899999999999,27.271000000000004,-0.15744765271515337,M
2019-09-24 11:53:40,95357.00700000001,1.066427577376527,58.600999999999985,27.29,0.0,M
2019-09-24 11:53:50,95357.10200000001,1.3059164512990937,58.819,27.286,-2.2767857142848773,M
2019-09-24 11:54:00,95357.49090909092,1.6540765069687982,58.83454545454546,27.268181818181823,-1.153777777778374,M
2019-09-24 11:54:10,95357.241,1.6862084357810707,58.337,27.245000000000005,-2.571428571428572,M
2019-09-24 11:54:20,95357.743,1.614490287641189,58.59599999999999,27.240000000000002,0.08035714285714413,M
2019-09-24 11:54:30,95357.29299999999,2.018365950738054,58.782,27.252999999999997,-1.2244897959226746,M
2019-09-24 11:54:40,95357.48800000001,2.1984125585996606,59.00699999999999,27.252,1.4062500000037668,M
