date,pre_mean,hum_mean,hum_std,tem_mean,diff_mean,occ
2020-05-14 21:08:40,94269.243,54.499,0.022335820757000153,30.989000000000004,23.509999999999998,L
2020-05-14 21:08:50,94269.7688888889,54.60333333333333,0.1167261752992884,30.98666666666666,23.61666666666667,L
2020-05-14 21:09:00,94269.91199999998,54.891,0.2420032139364207,30.988000000000007,23.90299999999999,L
2020-05-14 21:09:10,94270.44700000001,54.286,0.06239658110292057,30.987000000000002,23.299,L
2020-05-14 21:09:20,94271.049,54.321000000000005,0.1582859578245784,30.998,23.323000000000004,L
2020-05-14 21:09:30,94269.85299999999,54.355000000000004,0.08631338250815997,31.002,23.353000000000005,L
2020-05-14 21:09:40,94268.614,54.22099999999999,0.0344641520681671,31.002999999999997,23.217999999999993,L
2020-05-14 21:09:50,94269.189,54.427,0.1127484909975398,31.005000000000003,23.421999999999997,L
2020-05-14 21:10:00,94268.758,54.343999999999994,0.12038826077875457,31.002999999999997,23.340999999999998,L
2020-05-14 21:10:10,94268.15100000001,54.133,0.023593784492243988,31.000999999999998,23.132000000000005,L
2020-05-14 21:10:20,94267.793,54.263999999999996,0.0969765149118268,31.011000000000003,23.252999999999993,L
2020-05-14 21:10:30,94266.998,54.259,0.016633299933167155,31.02,23.239,L
2020-05-14 21:10:40,94265.894,54.287,0.10033831659828346,31.016,23.271,L
2020-05-14 21:10:50,94266.16799999999,54.483000000000004,0.0374314187696781,31.012999999999998,23.470000000000006,L
2020-05-14 21:11:00,94266.277,54.144000000000005,0.17563851766878488,31.009999999999998,23.134000000000007,L
2020-05-14 21:11:10,94267.102,53.90099999999999,0.0438304815295367,31.009999999999998,22.89099999999999,L
2020-05-14 21:11:20,94266.583,54.034000000000006,0.07321202087089416,31.020000000000003,23.014000000000003,L
2020-05-14 21:11:30,94265.52200000001,54.013999999999996,0.02065591117977229,31.019,22.994999999999997,L
2020-05-14 21:11:40,94265.903,54.069,0.036953424138442444,31.016000000000002,23.053,L
2020-05-14 21:11:50,94265.60599999999,54.146,0.10101705026599997,31.022000000000002,23.124,L
2020-05-14 21:12:00,94266.536,54.247,0.04900113377373198,31.028,23.219,L
2020-05-14 21:12:10,94264.91555555555,54.12777777777778,0.023863035105461967,31.015555555555554,23.112222222222226,L
2020-05-14 21:12:20,94264.913,54.095000000000006,0.019002923751655125,31.008,23.087000000000007,L
2020-05-14 21:12:30,94265.90599999999,54.121,0.01197218999737888,31.009999999999998,23.111000000000004,L
2020-05-14 21:12:40,94265.71399999999,54.193999999999996,0.03657564459825428,31.009999999999998,23.183999999999997,L
2020-05-14 21:12:50,94267.50700000001,54.214,0.03777124126457387,30.997000000000003,23.216999999999995,L
2020-05-14 21:13:00,94265.40000000001,54.326,0.07633260552782135,30.973000000000003,23.352999999999998,L
2020-05-14 21:13:10,94265.943,54.386,0.04221637386396996,30.985000000000003,23.401,L
2020-05-14 21:13:20,94266.59300000001,54.437,0.052503968104007454,30.982,23.455,L
2020-05-14 21:13:30,94267.68699999999,54.475,0.04006938426723998,30.985000000000003,23.49,L
2020-05-14 21:13:40,94266.473,54.499,0.02233582075700217,30.994,23.505000000000003,L
2020-05-14 21:13:50,94267.62299999999,54.63499999999999,0.06276056794587516,31.005999999999993,23.628999999999998,L
2020-05-14 21:14:00,94267.019,54.521,0.1519100611107345,31.019,23.502000000000002,L
2020-05-14 21:14:10,94267.769,54.117000000000004,0.05056349144062892,31.026,23.091000000000005,L
2020-05-14 21:14:20,94267.52,54.122,0.013165611772084146,31.031,23.091,L
